image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
5393,image_0079.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ewer/image_0079.jpg,True,38459,19.5983,38459,19.8217,"[38459, 2099, 4594, 41801, 33331]","[19.5983, 18.958, 13.3083, 10.5042, 8.1534]","[38459, 2099, 4594, 41801, 33331]","[19.8217, 19.462, 14.018, 11.5801, 8.2268]",5,5,[],[],True,34321,1.1298,34321,1.1097,"[34321, 38515, 3698, 17205, 42532]","[1.1298, 1.0209, 0.7652, 0.7432, 0.7234]","[34321, 38515, 18918, 42532, 23330]","[1.1097, 1.1047, 1.0009, 0.8446, 0.8044]",3,3,"[3698, 17205]","[18918, 23330]",1.5916,0.6372,0.000411,23330,0.1672,0.8044,0.6372,3345,0.0108,0.4246,0.4138,18918,0.5943,1.0009,0.4066,467,0.0,0.352,0.352,42219,0.2469,0.5428,0.2959
5394,image_0080.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ewer/image_0080.jpg,True,2099,21.2299,2099,21.1284,"[2099, 38459, 4594, 41801, 33331]","[21.2299, 20.861, 16.6222, 13.3899, 8.4046]","[2099, 38459, 4594, 41801, 33331]","[21.1284, 20.727, 16.6269, 13.3394, 8.3329]",5,5,[],[],True,25790,1.9691,25790,1.9434,"[25790, 18478, 38515, 34321, 29095]","[1.9691, 1.3157, 1.3137, 1.1431, 1.0502]","[25790, 18478, 38515, 34321, 29095]","[1.9434, 1.2813, 1.2621, 1.0967, 1.0016]",5,5,[],[],0.6921,0.1324,0.000217,42949,0.0856,0.218,0.1324,22594,0.2631,0.1432,0.1199,33023,0.1095,0.0,0.1095,19429,0.1068,0.0,0.1068,36013,0.1021,0.0,0.1021
5395,image_0081.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ewer/image_0081.jpg,True,38459,18.2403,38459,18.3698,"[38459, 2099, 4594, 41801, 8403]","[18.2403, 17.8095, 13.637, 9.762, 7.6198]","[38459, 2099, 4594, 41801, 39589]","[18.3698, 18.0475, 13.9641, 10.1196, 7.7217]",4,4,[8403],[39589],True,38515,1.4396,38515,1.2544,"[38515, 34321, 25790, 29095, 42219]","[1.4396, 1.2623, 1.2418, 0.8458, 0.8002]","[38515, 25790, 34321, 29095, 42219]","[1.2544, 1.065, 1.0376, 0.7845, 0.6818]",5,5,[],[],1.2246,0.2919,0.000322,10098,0.2919,0.0,0.2919,5366,0.2308,0.0,0.2308,15572,0.2823,0.0527,0.2296,34321,1.2623,1.0376,0.2247,19227,0.2035,0.0,0.2035
5396,image_0082.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ewer/image_0082.jpg,True,2099,22.6342,2099,22.3362,"[2099, 38459, 4594, 41801, 33331]","[22.6342, 22.1407, 17.0769, 14.5273, 9.4221]","[2099, 38459, 4594, 41801, 33331]","[22.3362, 21.8251, 16.8608, 14.3634, 9.3303]",5,5,[],[],True,38515,1.6145,38515,1.5067,"[38515, 39633, 34321, 25790, 41980]","[1.6145, 1.5638, 1.2813, 1.1189, 0.9263]","[38515, 39633, 34321, 25790, 21864]","[1.5067, 1.3553, 1.2878, 1.1267, 0.9904]",4,4,[41980],[21864],1.9387,0.3571,0.000745,31426,0.9077,0.5507,0.3571,7072,0.4035,0.7502,0.3468,8224,0.3453,0.0,0.3453,26159,0.3682,0.0532,0.3151,35818,0.0569,0.3321,0.2752
5397,image_0083.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ewer/image_0083.jpg,True,38459,20.8915,38459,20.5162,"[38459, 2099, 4594, 41801, 33331]","[20.8915, 20.6583, 15.5172, 12.3307, 8.6165]","[38459, 2099, 4594, 41801, 33331]","[20.5162, 20.2495, 15.2327, 11.9686, 8.509]",5,5,[],[],False,34321,0.8243,38515,0.8372,"[34321, 38515, 31426, 488, 40545]","[0.8243, 0.8122, 0.7515, 0.6541, 0.6492]","[38515, 34321, 31426, 25790, 29095]","[0.8372, 0.8343, 0.797, 0.7352, 0.6027]",3,3,"[488, 40545]","[25790, 29095]",1.4929,0.495,0.000341,5385,0.495,0.0,0.495,32740,0.5289,0.1589,0.3701,3537,0.1766,0.5455,0.369,14059,0.0,0.3299,0.3299,42532,0.0996,0.3911,0.2915
5398,image_0084.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ewer/image_0084.jpg,True,2099,23.3236,2099,23.3657,"[2099, 38459, 4594, 41801, 33331]","[23.3236, 22.7332, 17.4033, 15.8597, 9.497]","[2099, 38459, 4594, 41801, 33331]","[23.3657, 22.7279, 17.506, 15.9755, 9.5245]",5,5,[],[],True,34825,3.2154,34825,3.2538,"[34825, 38969, 38515, 34321, 28239]","[3.2154, 2.2813, 1.9562, 1.1707, 1.0375]","[34825, 38969, 38515, 34321, 28239]","[3.2538, 2.2863, 1.8226, 1.0764, 1.0191]",5,5,[],[],1.3301,0.2805,0.000459,25890,0.7832,0.5026,0.2805,37710,0.699,0.9769,0.2779,19144,0.2624,0.5175,0.2551,23731,0.1598,0.3805,0.2208,33977,0.218,0.4193,0.2012
5399,image_0085.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ewer/image_0085.jpg,True,2099,20.805,2099,20.6972,"[2099, 38459, 4594, 41801, 33331]","[20.805, 20.6878, 15.5509, 13.1694, 8.6109]","[2099, 38459, 4594, 41801, 33331]","[20.6972, 20.5983, 15.5052, 13.1367, 8.53]",5,5,[],[],True,38515,1.6551,38515,1.7081,"[38515, 26637, 34321, 28282, 29095]","[1.6551, 1.2514, 1.2163, 1.1133, 1.0294]","[38515, 34321, 29095, 26637, 28282]","[1.7081, 1.2581, 1.1185, 1.0993, 1.08]",5,5,[],[],2.2911,0.4397,0.000853,41535,0.4012,0.8409,0.4397,43808,0.0023,0.4098,0.4075,37677,0.2838,0.6896,0.4058,8410,0.3724,0.0,0.3724,17470,0.3445,0.0,0.3445
5400,image_0001.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0001.jpg,False,38459,20.7573,2099,20.7819,"[38459, 2099, 4594, 41801, 33331]","[20.7573, 20.7396, 15.0824, 13.02, 7.5615]","[2099, 38459, 4594, 41801, 33331]","[20.7819, 20.7495, 15.1855, 13.0507, 7.5441]",5,5,[],[],False,38515,1.3589,15231,1.6616,"[38515, 15231, 25790, 7049, 29095]","[1.3589, 1.1595, 1.1451, 1.0867, 0.7261]","[15231, 5199, 38515, 7049, 44034]","[1.6616, 1.1536, 1.0802, 1.0097, 0.911]",3,3,"[25790, 29095]","[5199, 44034]",2.6677,0.8051,0.00072,5199,0.3486,1.1536,0.8051,37492,0.709,0.0302,0.6788,44140,0.0,0.5654,0.5654,44034,0.3903,0.911,0.5207,1755,0.5889,0.0741,0.5148
5401,image_0002.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0002.jpg,True,38459,18.2544,38459,18.2226,"[38459, 2099, 4594, 41801, 39589]","[18.2544, 18.0662, 13.8655, 10.2553, 8.0276]","[38459, 2099, 4594, 41801, 39589]","[18.2226, 18.0643, 13.8962, 10.3529, 8.045]",5,5,[],[],True,26871,1.7568,26871,1.6225,"[26871, 38515, 15670, 46036, 19999]","[1.7568, 1.439, 1.1185, 0.8415, 0.8361]","[26871, 38515, 15670, 3247, 19999]","[1.6225, 1.4984, 1.0151, 0.8574, 0.8434]",4,4,[46036],[3247],1.0434,0.2357,0.000277,760,0.1801,0.4159,0.2357,40182,0.5276,0.3086,0.219,607,0.1909,0.0,0.1909,735,0.5049,0.6939,0.1889,13091,0.3758,0.5602,0.1844
5402,image_0003.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0003.jpg,True,2099,21.1466,2099,20.4604,"[2099, 38459, 4594, 41801, 33331]","[21.1466, 20.7966, 15.7976, 13.4939, 8.3092]","[2099, 38459, 4594, 41801, 33331]","[20.4604, 20.2869, 15.1525, 12.7521, 8.1369]",5,5,[],[],True,38515,1.6454,38515,1.5603,"[38515, 31346, 11515, 14809, 32567]","[1.6454, 1.2639, 1.0506, 0.8982, 0.7872]","[38515, 31346, 11515, 14809, 32567]","[1.5603, 1.3325, 1.0019, 0.851, 0.76]",5,5,[],[],0.7475,0.1365,0.000231,1184,0.3623,0.2258,0.1365,16770,0.0353,0.165,0.1297,15231,0.1989,0.3248,0.126,8443,0.0078,0.1326,0.1249,6980,0.3013,0.1867,0.1146
5403,image_0004.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0004.jpg,False,38459,19.193,2099,19.9653,"[38459, 2099, 4594, 41801, 33331]","[19.193, 18.8782, 13.7246, 11.2574, 7.5899]","[2099, 38459, 4594, 41801, 33331]","[19.9653, 19.9602, 14.7947, 12.482, 7.902]",5,5,[],[],False,38515,1.5538,29833,1.5611,"[38515, 29833, 34321, 25790, 9601]","[1.5538, 1.3005, 0.8671, 0.8564, 0.7168]","[29833, 38515, 9601, 23677, 34321]","[1.5611, 1.5464, 1.1078, 1.0205, 0.8868]",4,4,[25790],[23677],1.1631,0.3999,0.000305,19905,0.1448,0.5447,0.3999,9601,0.7168,1.1078,0.391,23677,0.7062,1.0205,0.3143,29833,1.3005,1.5611,0.2606,2658,0.0,0.2452,0.2452
5404,image_0005.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0005.jpg,True,2099,19.614,2099,20.1387,"[2099, 38459, 4594, 41801, 33331]","[19.614, 19.4064, 14.975, 12.5895, 7.7977]","[2099, 38459, 4594, 41801, 33331]","[20.1387, 19.6982, 15.6331, 13.2355, 7.8714]",5,5,[],[],True,38515,1.739,38515,1.6259,"[38515, 34321, 48862, 42219, 25790]","[1.739, 1.2086, 0.9012, 0.8924, 0.8907]","[38515, 34321, 42219, 34605, 48862]","[1.6259, 1.0477, 0.8093, 0.804, 0.7735]",4,4,[25790],[34605],1.8955,0.4139,0.000622,35062,0.4528,0.0389,0.4139,23305,0.8566,0.4755,0.381,31539,0.0,0.3709,0.3709,42949,0.5044,0.1934,0.311,39258,0.3891,0.082,0.307
5405,image_0006.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0006.jpg,True,38459,19.664,38459,19.8135,"[38459, 2099, 4594, 41801, 33331]","[19.664, 19.607, 14.7896, 11.4017, 8.0348]","[38459, 2099, 4594, 41801, 33331]","[19.8135, 19.801, 14.9873, 11.6563, 8.1397]",5,5,[],[],True,45770,3.6215,45770,3.5485,"[45770, 38515, 22781, 48862, 6800]","[3.6215, 1.5122, 1.3333, 1.1521, 1.0837]","[45770, 38515, 22781, 48862, 6800]","[3.5485, 1.5066, 1.298, 1.21, 1.0865]",5,5,[],[],0.9968,0.2449,0.000328,44034,0.2746,0.5195,0.2449,24777,0.6699,0.9054,0.2355,43820,0.3282,0.5232,0.195,1063,0.2549,0.0935,0.1614,10098,0.2494,0.4074,0.158
5406,image_0007.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0007.jpg,False,38459,19.0139,2099,19.4255,"[38459, 2099, 4594, 41801, 133]","[19.0139, 18.9992, 14.485, 11.2581, 7.5915]","[2099, 38459, 4594, 41801, 39589]","[19.4255, 19.2705, 14.9707, 11.7145, 7.7822]",4,4,[133],[39589],True,38515,1.2065,38515,1.1105,"[38515, 49097, 45770, 42628, 13308]","[1.2065, 0.9174, 0.9109, 0.8542, 0.7822]","[38515, 49097, 45770, 13308, 31065]","[1.1105, 1.077, 0.9517, 0.8403, 0.8298]",4,4,[42628],[31065],0.9966,0.2781,0.000224,31065,0.5516,0.8298,0.2781,26065,0.0,0.2679,0.2679,25414,0.3941,0.634,0.2399,20203,0.0,0.1811,0.1811,22895,0.3463,0.1675,0.1788
5407,image_0008.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0008.jpg,True,2099,21.2668,2099,21.6701,"[2099, 38459, 4594, 41801, 33331]","[21.2668, 21.0402, 15.6446, 13.0382, 8.5076]","[2099, 38459, 4594, 41801, 33331]","[21.6701, 21.2642, 16.123, 13.5489, 8.6333]",5,5,[],[],True,38515,1.2505,38515,1.2054,"[38515, 28393, 25790, 29095, 47028]","[1.2505, 1.1887, 0.9922, 0.657, 0.6225]","[38515, 28393, 25790, 29095, 19999]","[1.2054, 1.065, 0.8297, 0.6516, 0.5955]",4,4,[47028],[19999],0.903,0.1764,0.000232,31346,0.4691,0.2927,0.1764,39422,0.174,0.0,0.174,25790,0.9922,0.8297,0.1626,34568,0.3264,0.1653,0.1611,31539,0.1984,0.0508,0.1476
5408,image_0009.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0009.jpg,True,2099,21.0289,2099,21.091,"[2099, 38459, 4594, 41801, 33331]","[21.0289, 20.6054, 15.911, 13.6698, 7.9506]","[2099, 38459, 4594, 41801, 33331]","[21.091, 20.6186, 16.0287, 13.6888, 7.9852]",5,5,[],[],True,49029,1.9784,49029,2.0211,"[49029, 38515, 25790, 3084, 30664]","[1.9784, 1.6452, 1.1518, 1.0332, 0.9437]","[49029, 38515, 3084, 4656, 25790]","[2.0211, 1.5536, 1.0994, 1.071, 0.9934]",4,4,[30664],[4656],1.0783,0.2795,0.000318,37891,0.2984,0.5779,0.2795,48025,0.4177,0.1454,0.2723,44140,0.0,0.2337,0.2337,4656,0.8905,1.071,0.1805,16120,0.1657,0.0,0.1657
5409,image_0010.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0010.jpg,True,38459,19.8811,38459,19.7778,"[38459, 2099, 4594, 41801, 33331]","[19.8811, 19.8791, 15.757, 11.5263, 7.8817]","[38459, 2099, 4594, 41801, 33331]","[19.7778, 19.7739, 15.666, 11.4075, 7.8373]",5,5,[],[],True,15231,2.1073,15231,2.1493,"[15231, 38515, 25790, 35395, 34321]","[2.1073, 1.2891, 1.0176, 0.9406, 0.9158]","[15231, 38515, 25790, 32567, 34321]","[2.1493, 1.2849, 0.9119, 0.8738, 0.8565]",4,4,[35395],[32567],1.1581,0.3467,0.000348,3857,0.4874,0.1406,0.3467,48734,0.529,0.3047,0.2243,6229,0.3572,0.1343,0.2229,43358,0.2228,0.0,0.2228,31743,0.3523,0.1317,0.2206
5410,image_0011.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0011.jpg,True,2099,22.5754,2099,22.3015,"[2099, 38459, 4594, 41801, 33331]","[22.5754, 22.1905, 16.5235, 15.0803, 9.3564]","[2099, 38459, 4594, 41801, 33331]","[22.3015, 21.8939, 16.4025, 14.9537, 9.1961]",5,5,[],[],False,21420,1.8504,38515,1.0887,"[21420, 13123, 2429, 20857, 38515]","[1.8504, 1.2903, 1.1919, 1.1727, 1.1158]","[38515, 25790, 13123, 36979, 29767]","[1.0887, 0.9785, 0.7416, 0.5842, 0.5739]",2,2,"[2429, 20857, 21420]","[25790, 29767, 36979]",3.8146,1.8504,0.000878,21420,1.8504,0.0,1.8504,20857,1.1727,0.0,1.1727,2429,1.1919,0.1619,1.0299,43353,0.9912,0.0,0.9912,40290,0.9358,0.0,0.9358
5411,image_0012.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0012.jpg,True,38459,19.6741,38459,19.389,"[38459, 2099, 4594, 41801, 33331]","[19.6741, 19.5203, 14.3059, 11.4989, 7.9566]","[38459, 2099, 4594, 41801, 33331]","[19.389, 19.2235, 14.1319, 11.272, 7.8028]",5,5,[],[],True,38515,1.4644,38515,1.4001,"[38515, 14809, 32567, 34321, 25790]","[1.4644, 1.0907, 0.9762, 0.9184, 0.8964]","[38515, 14809, 32567, 34321, 25790]","[1.4001, 0.993, 0.9687, 0.8167, 0.813]",5,5,[],[],0.894,0.1756,0.000271,6971,0.4164,0.592,0.1756,12139,0.2894,0.1184,0.171,24911,0.4379,0.5996,0.1617,22503,0.1364,0.0,0.1364,3703,0.3631,0.239,0.1241
5412,image_0013.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0013.jpg,True,2099,20.4252,2099,20.7508,"[2099, 38459, 4594, 41801, 33331]","[20.4252, 20.3255, 15.1545, 12.4742, 8.0645]","[2099, 38459, 4594, 41801, 33331]","[20.7508, 20.4644, 15.5705, 12.9537, 8.0812]",5,5,[],[],False,38515,1.6056,17337,1.6399,"[38515, 17337, 35381, 20678, 239]","[1.6056, 1.5275, 0.9412, 0.9367, 0.8493]","[17337, 38515, 35381, 20678, 33093]","[1.6399, 1.6141, 1.1082, 0.9324, 0.806]",4,4,[239],[33093],1.4956,0.5766,0.000382,13430,0.0,0.5766,0.5766,12013,0.5804,0.0873,0.4931,12405,0.1754,0.4733,0.298,15000,0.2382,0.5101,0.2718,28681,0.0,0.2317,0.2317
5413,image_0014.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0014.jpg,True,2099,20.0126,2099,19.8405,"[2099, 38459, 4594, 41801, 39589]","[20.0126, 19.9333, 15.3719, 12.6577, 8.1718]","[2099, 38459, 4594, 41801, 39589]","[19.8405, 19.7754, 15.2767, 12.4428, 8.4315]",5,5,[],[],True,31743,2.1207,31743,2.0071,"[31743, 38515, 5537, 37492, 19999]","[2.1207, 1.4159, 0.8826, 0.8598, 0.7988]","[31743, 38515, 5537, 37492, 47028]","[2.0071, 1.3658, 0.8635, 0.8416, 0.7994]",4,4,[19999],[47028],0.6023,0.1136,0.000156,31743,2.1207,2.0071,0.1136,8377,0.2934,0.2033,0.0901,14809,0.0835,0.0,0.0835,27145,0.4279,0.3444,0.0835,4949,0.121,0.2043,0.0833
5414,image_0015.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0015.jpg,True,2099,21.1986,2099,21.4215,"[2099, 38459, 4594, 41801, 33331]","[21.1986, 21.0652, 15.3842, 13.4116, 8.3814]","[2099, 38459, 4594, 41801, 33331]","[21.4215, 21.1835, 15.746, 13.781, 8.4077]",5,5,[],[],True,38515,1.9678,38515,1.8964,"[38515, 34466, 28489, 19999, 34321]","[1.9678, 1.5643, 1.1012, 1.0307, 1.0091]","[38515, 34466, 28489, 19999, 34321]","[1.8964, 1.4694, 1.2354, 0.9901, 0.9727]",5,5,[],[],1.2727,0.2671,0.000425,26394,0.0876,0.3547,0.2671,6579,0.0084,0.2751,0.2667,378,0.9248,0.6713,0.2535,12926,0.5769,0.3481,0.2288,14949,0.2712,0.0585,0.2128
5415,image_0016.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0016.jpg,True,38459,19.5809,38459,19.4391,"[38459, 2099, 4594, 41801, 33331]","[19.5809, 19.2752, 14.0638, 10.7878, 7.9868]","[38459, 2099, 4594, 41801, 33331]","[19.4391, 19.1612, 14.061, 10.6564, 7.886]",5,5,[],[],True,7072,1.2224,7072,1.0616,"[7072, 38515, 34321, 48391, 25790]","[1.2224, 1.053, 0.8775, 0.8421, 0.7746]","[7072, 38515, 34321, 3642, 25790]","[1.0616, 0.996, 0.8275, 0.8033, 0.7543]",4,4,[48391],[3642],1.4662,0.4241,0.000447,3642,0.3792,0.8033,0.4241,7617,0.0521,0.3866,0.3345,19485,0.3048,0.0,0.3048,48391,0.8421,0.6103,0.2317,11906,0.2099,0.0,0.2099
5416,image_0017.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0017.jpg,True,2099,22.5201,2099,22.6863,"[2099, 38459, 4594, 41801, 33331]","[22.5201, 21.8432, 17.4619, 14.755, 8.5662]","[2099, 38459, 4594, 41801, 33331]","[22.6863, 21.9537, 17.6573, 14.9435, 8.6379]",5,5,[],[],True,38515,1.7498,38515,1.7482,"[38515, 31235, 49029, 30664, 34321]","[1.7498, 1.4217, 1.0612, 0.9714, 0.9332]","[38515, 31235, 49029, 34321, 5336]","[1.7482, 1.3053, 1.0659, 0.92, 0.9006]",4,4,[30664],[5336],0.7343,0.1801,0.000218,31743,0.6935,0.5134,0.1801,30664,0.9714,0.8269,0.1446,1063,0.7011,0.5581,0.1431,2654,0.0,0.1419,0.1419,5852,0.2267,0.3508,0.1241
5417,image_0018.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0018.jpg,True,2099,20.7436,2099,20.1111,"[2099, 38459, 4594, 41801, 33331]","[20.7436, 20.4335, 15.8621, 13.4858, 8.2519]","[2099, 38459, 4594, 41801, 33331]","[20.1111, 19.9061, 15.2881, 12.8435, 8.0113]",5,5,[],[],True,38515,1.2802,38515,1.2311,"[38515, 25790, 6980, 31743, 19999]","[1.2802, 0.9794, 0.8534, 0.8303, 0.7995]","[38515, 6980, 25790, 21913, 19999]","[1.2311, 0.9541, 0.897, 0.7992, 0.7269]",4,4,[31743],[21913],1.3812,0.4011,0.0004,37551,0.1752,0.5763,0.4011,27198,0.1299,0.417,0.2871,31743,0.8303,0.6303,0.2,3573,0.19,0.0049,0.1851,21915,0.2483,0.067,0.1813
5418,image_0019.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0019.jpg,True,2099,20.481,2099,20.362,"[2099, 38459, 4594, 41801, 33331]","[20.481, 20.3463, 16.0019, 13.4716, 8.112]","[2099, 38459, 4594, 41801, 33331]","[20.362, 20.2124, 15.9264, 13.3281, 8.0429]",5,5,[],[],True,38515,1.8843,38515,1.8776,"[38515, 45770, 19999, 20336, 46956]","[1.8843, 1.2087, 0.9502, 0.932, 0.9306]","[38515, 45770, 20336, 46956, 19999]","[1.8776, 1.2801, 0.9611, 0.9449, 0.9135]",5,5,[],[],1.1271,0.38,0.000372,11897,0.7678,0.3877,0.38,12567,0.5996,0.336,0.2637,24777,0.1074,0.354,0.2466,34261,0.0057,0.2157,0.2099,5537,0.3372,0.5177,0.1806
5419,image_0020.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0020.jpg,True,2099,19.8391,2099,19.7821,"[2099, 38459, 4594, 41801, 33331]","[19.8391, 19.766, 15.0677, 11.9642, 7.9257]","[2099, 38459, 4594, 41801, 33331]","[19.7821, 19.6442, 15.0659, 12.0438, 7.8412]",5,5,[],[],True,38515,1.2179,38515,1.32,"[38515, 34321, 25790, 24777, 1915]","[1.2179, 1.0076, 0.7081, 0.7005, 0.6993]","[38515, 39633, 34321, 42219, 25790]","[1.32, 1.2844, 1.0083, 0.8025, 0.7789]",3,3,"[1915, 24777]","[39633, 42219]",1.7213,1.0801,0.000379,39633,0.2042,1.2844,1.0801,40293,0.4627,0.0436,0.4191,49097,0.0828,0.4817,0.399,30911,0.0,0.263,0.263,34730,0.2083,0.0,0.2083
5420,image_0021.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0021.jpg,True,38459,20.1082,38459,20.3295,"[38459, 2099, 4594, 41801, 33331]","[20.1082, 19.8615, 14.5627, 11.6388, 8.1488]","[38459, 2099, 4594, 41801, 33331]","[20.3295, 20.2134, 15.0052, 12.0401, 8.2453]",5,5,[],[],False,19595,1.1256,38515,1.1018,"[19595, 38515, 37828, 34321, 19344]","[1.1256, 1.1218, 0.9881, 0.9333, 0.9057]","[38515, 15774, 37828, 19344, 34321]","[1.1018, 1.0777, 0.8622, 0.8372, 0.8063]",4,4,[19595],[15774],0.9985,0.3675,0.000234,19595,1.1256,0.7581,0.3675,7076,0.666,0.4492,0.2168,11760,0.148,0.3323,0.1843,15774,0.8957,1.0777,0.182,2131,0.0,0.1436,0.1436
5421,image_0022.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0022.jpg,True,38459,19.5404,38459,19.3337,"[38459, 2099, 4594, 41801, 33331]","[19.5404, 19.199, 13.9635, 10.8467, 7.8258]","[38459, 2099, 4594, 41801, 33331]","[19.3337, 18.9839, 13.5798, 10.7804, 7.8592]",5,5,[],[],True,38515,1.2317,38515,1.2183,"[38515, 44140, 29095, 20336, 48287]","[1.2317, 0.933, 0.8314, 0.7337, 0.707]","[38515, 44140, 29095, 20336, 25790]","[1.2183, 0.917, 0.8319, 0.7653, 0.7127]",4,4,[48287],[25790],0.6309,0.1939,0.000149,16184,0.0,0.1939,0.1939,38891,0.414,0.2523,0.1617,34466,0.3389,0.4791,0.1402,14809,0.261,0.1581,0.103,6573,0.0639,0.161,0.0971
5422,image_0023.jpg,/home/sunayana/Documents/Concept_LoRA/data/caltech-101/Caltech101/101_ObjectCategories/ferry/image_0023.jpg,True,2099,19.8746,2099,20.1015,"[2099, 38459, 4594, 41801, 8403]","[19.8746, 19.8365, 15.1794, 11.5498, 8.6244]","[2099, 38459, 4594, 41801, 8403]","[20.1015, 19.9804, 15.4266, 11.8522, 8.3991]",5,5,[],[],True,38515,1.4013,38515,1.2677,"[38515, 34321, 44374, 29767, 25790]","[1.4013, 1.0511, 0.847, 0.7532, 0.7294]","[38515, 34321, 44374, 5981, 29767]","[1.2677, 0.9138, 0.8534, 0.8298, 0.7366]",4,4,[25790],[5981],1.0049,0.246,0.000289,5981,0.5838,0.8298,0.246,26684,0.1638,0.0,0.1638,1919,0.2025,0.0444,0.1581,40104,0.2578,0.1011,0.1567,21780,0.6869,0.5345,0.1524
